camera,datetime,day,hour,image_url,minute,month,occupancy,slot_id,weather,year,occupant_changed
09,2015-11-29_13.47,29,13,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_13.47_C09_217.jpg,47,11,0,217,O,2015,
08,2015-11-29_13.49,29,13,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera8/O_2015-11-29_13.49_C08_217.jpg,49,11,0,217,O,2015,
09,2015-11-29_14.17,29,14,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_14.17_C09_217.jpg,17,11,0,217,O,2015,
08,2015-11-29_14.19,29,14,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera8/O_2015-11-29_14.19_C08_217.jpg,19,11,0,217,O,2015,
09,2015-11-29_14.47,29,14,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_14.47_C09_217.jpg,47,11,0,217,O,2015,
08,2015-11-29_14.49,29,14,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera8/O_2015-11-29_14.49_C08_217.jpg,49,11,0,217,O,2015,
09,2015-11-29_15.17,29,15,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_15.17_C09_217.jpg,17,11,0,217,O,2015,
08,2015-11-29_15.19,29,15,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera8/O_2015-11-29_15.19_C08_217.jpg,19,11,0,217,O,2015,
09,2015-11-29_15.47,29,15,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_15.47_C09_217.jpg,47,11,0,217,O,2015,
08,2015-11-29_15.49,29,15,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera8/O_2015-11-29_15.49_C08_217.jpg,49,11,0,217,O,2015,
09,2015-11-29_16.17,29,16,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_16.17_C09_217.jpg,17,11,0,217,O,2015,
08,2015-11-29_16.19,29,16,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera8/O_2015-11-29_16.19_C08_217.jpg,19,11,0,217,O,2015,
09,2015-11-29_16.47,29,16,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_16.47_C09_217.jpg,47,11,0,217,O,2015,
08,2015-11-29_16.49,29,16,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera8/O_2015-11-29_16.49_C08_217.jpg,49,11,0,217,O,2015,
09,2015-11-29_07.17,29,7,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_07.17_C09_218.jpg,17,11,0,218,O,2015,
09,2015-11-29_07.47,29,7,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_07.47_C09_218.jpg,47,11,0,218,O,2015,
09,2015-11-29_08.17,29,8,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_08.17_C09_218.jpg,17,11,0,218,O,2015,
09,2015-11-29_08.47,29,8,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_08.47_C09_218.jpg,47,11,0,218,O,2015,
09,2015-11-29_09.17,29,9,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_09.17_C09_218.jpg,17,11,0,218,O,2015,
09,2015-11-29_09.47,29,9,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_09.47_C09_218.jpg,47,11,0,218,O,2015,
09,2015-11-29_10.17,29,10,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_10.17_C09_218.jpg,17,11,0,218,O,2015,
09,2015-11-29_10.47,29,10,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_10.47_C09_218.jpg,47,11,0,218,O,2015,
09,2015-11-29_11.17,29,11,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_11.17_C09_218.jpg,17,11,0,218,O,2015,
09,2015-11-29_11.47,29,11,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_11.47_C09_218.jpg,47,11,0,218,O,2015,
09,2015-11-29_12.17,29,12,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_12.17_C09_218.jpg,17,11,0,218,O,2015,
09,2015-11-29_12.47,29,12,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_12.47_C09_218.jpg,47,11,0,218,O,2015,
09,2015-11-29_13.17,29,13,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_13.17_C09_218.jpg,17,11,0,218,O,2015,
09,2015-11-29_13.47,29,13,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_13.47_C09_218.jpg,47,11,0,218,O,2015,
09,2015-11-29_14.17,29,14,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_14.17_C09_218.jpg,17,11,0,218,O,2015,
09,2015-11-29_14.47,29,14,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_14.47_C09_218.jpg,47,11,0,218,O,2015,
09,2015-11-29_15.17,29,15,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_15.17_C09_218.jpg,17,11,0,218,O,2015,
09,2015-11-29_15.47,29,15,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_15.47_C09_218.jpg,47,11,0,218,O,2015,
09,2015-11-29_16.17,29,16,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_16.17_C09_218.jpg,17,11,0,218,O,2015,
09,2015-11-29_16.47,29,16,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_16.47_C09_218.jpg,47,11,0,218,O,2015,
09,2015-11-29_07.17,29,7,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_07.17_C09_219.jpg,17,11,0,219,O,2015,
09,2015-11-29_07.47,29,7,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_07.47_C09_219.jpg,47,11,0,219,O,2015,
09,2015-11-29_08.17,29,8,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_08.17_C09_219.jpg,17,11,0,219,O,2015,
09,2015-11-29_08.47,29,8,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_08.47_C09_219.jpg,47,11,0,219,O,2015,
09,2015-11-29_09.17,29,9,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_09.17_C09_219.jpg,17,11,0,219,O,2015,
09,2015-11-29_09.47,29,9,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_09.47_C09_219.jpg,47,11,0,219,O,2015,
09,2015-11-29_10.17,29,10,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_10.17_C09_219.jpg,17,11,0,219,O,2015,
09,2015-11-29_10.47,29,10,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_10.47_C09_219.jpg,47,11,0,219,O,2015,
09,2015-11-29_11.17,29,11,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_11.17_C09_219.jpg,17,11,0,219,O,2015,
09,2015-11-29_11.47,29,11,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_11.47_C09_219.jpg,47,11,0,219,O,2015,
09,2015-11-29_12.17,29,12,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_12.17_C09_219.jpg,17,11,0,219,O,2015,
09,2015-11-29_12.47,29,12,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_12.47_C09_219.jpg,47,11,0,219,O,2015,
09,2015-11-29_13.17,29,13,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_13.17_C09_219.jpg,17,11,0,219,O,2015,
09,2015-11-29_13.47,29,13,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_13.47_C09_219.jpg,47,11,0,219,O,2015,
09,2015-11-29_14.17,29,14,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_14.17_C09_219.jpg,17,11,0,219,O,2015,
09,2015-11-29_14.47,29,14,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_14.47_C09_219.jpg,47,11,0,219,O,2015,
09,2015-11-29_15.17,29,15,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_15.17_C09_219.jpg,17,11,0,219,O,2015,
09,2015-11-29_15.47,29,15,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_15.47_C09_219.jpg,47,11,0,219,O,2015,
09,2015-11-29_16.17,29,16,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_16.17_C09_219.jpg,17,11,0,219,O,2015,
09,2015-11-29_16.47,29,16,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_16.47_C09_219.jpg,47,11,0,219,O,2015,
09,2015-11-29_07.17,29,7,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_07.17_C09_220.jpg,17,11,0,220,O,2015,
09,2015-11-29_07.47,29,7,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_07.47_C09_220.jpg,47,11,0,220,O,2015,
09,2015-11-29_08.17,29,8,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_08.17_C09_220.jpg,17,11,0,220,O,2015,
09,2015-11-29_08.47,29,8,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_08.47_C09_220.jpg,47,11,0,220,O,2015,
09,2015-11-29_09.17,29,9,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_09.17_C09_220.jpg,17,11,0,220,O,2015,
09,2015-11-29_09.47,29,9,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_09.47_C09_220.jpg,47,11,0,220,O,2015,
09,2015-11-29_10.17,29,10,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_10.17_C09_220.jpg,17,11,0,220,O,2015,
09,2015-11-29_10.47,29,10,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_10.47_C09_220.jpg,47,11,0,220,O,2015,
09,2015-11-29_11.17,29,11,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_11.17_C09_220.jpg,17,11,0,220,O,2015,
09,2015-11-29_11.47,29,11,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_11.47_C09_220.jpg,47,11,0,220,O,2015,
09,2015-11-29_12.17,29,12,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_12.17_C09_220.jpg,17,11,0,220,O,2015,
09,2015-11-29_12.47,29,12,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_12.47_C09_220.jpg,47,11,0,220,O,2015,
09,2015-11-29_13.17,29,13,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_13.17_C09_220.jpg,17,11,0,220,O,2015,
09,2015-11-29_13.47,29,13,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_13.47_C09_220.jpg,47,11,0,220,O,2015,
09,2015-11-29_14.17,29,14,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_14.17_C09_220.jpg,17,11,0,220,O,2015,
09,2015-11-29_14.47,29,14,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_14.47_C09_220.jpg,47,11,0,220,O,2015,
09,2015-11-29_15.17,29,15,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_15.17_C09_220.jpg,17,11,0,220,O,2015,
09,2015-11-29_15.47,29,15,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_15.47_C09_220.jpg,47,11,0,220,O,2015,
09,2015-11-29_16.17,29,16,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_16.17_C09_220.jpg,17,11,0,220,O,2015,
09,2015-11-29_16.47,29,16,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera9/O_2015-11-29_16.47_C09_220.jpg,47,11,0,220,O,2015,
02,2015-11-29_07.14,29,7,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera2/O_2015-11-29_07.14_C02_221.jpg,14,11,1,221,O,2015,0
03,2015-11-29_07.16,29,7,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera3/O_2015-11-29_07.16_C03_221.jpg,16,11,1,221,O,2015,0
04,2015-11-29_07.17,29,7,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera4/O_2015-11-29_07.17_C04_221.jpg,17,11,1,221,O,2015,0
01,2015-11-29_07.40,29,7,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_07.40_C01_221.jpg,40,11,1,221,O,2015,0
02,2015-11-29_07.44,29,7,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera2/O_2015-11-29_07.44_C02_221.jpg,44,11,1,221,O,2015,0
03,2015-11-29_07.46,29,7,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera3/O_2015-11-29_07.46_C03_221.jpg,46,11,1,221,O,2015,0
04,2015-11-29_07.47,29,7,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera4/O_2015-11-29_07.47_C04_221.jpg,47,11,1,221,O,2015,0
01,2015-11-29_08.10,29,8,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_08.10_C01_221.jpg,10,11,1,221,O,2015,0
02,2015-11-29_08.14,29,8,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera2/O_2015-11-29_08.14_C02_221.jpg,14,11,1,221,O,2015,0
03,2015-11-29_08.16,29,8,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera3/O_2015-11-29_08.16_C03_221.jpg,16,11,1,221,O,2015,0
04,2015-11-29_08.17,29,8,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera4/O_2015-11-29_08.17_C04_221.jpg,17,11,1,221,O,2015,0
01,2015-11-29_08.40,29,8,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_08.40_C01_221.jpg,40,11,1,221,O,2015,0
02,2015-11-29_08.44,29,8,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera2/O_2015-11-29_08.44_C02_221.jpg,44,11,1,221,O,2015,0
03,2015-11-29_08.46,29,8,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera3/O_2015-11-29_08.46_C03_221.jpg,46,11,1,221,O,2015,0
04,2015-11-29_08.47,29,8,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera4/O_2015-11-29_08.47_C04_221.jpg,47,11,1,221,O,2015,0
01,2015-11-29_09.10,29,9,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_09.10_C01_221.jpg,10,11,1,221,O,2015,0
02,2015-11-29_09.14,29,9,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera2/O_2015-11-29_09.14_C02_221.jpg,14,11,1,221,O,2015,0
03,2015-11-29_09.16,29,9,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera3/O_2015-11-29_09.16_C03_221.jpg,16,11,1,221,O,2015,0
04,2015-11-29_09.17,29,9,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera4/O_2015-11-29_09.17_C04_221.jpg,17,11,1,221,O,2015,0
01,2015-11-29_09.40,29,9,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_09.40_C01_221.jpg,40,11,1,221,O,2015,0
02,2015-11-29_09.44,29,9,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera2/O_2015-11-29_09.44_C02_221.jpg,44,11,1,221,O,2015,0
03,2015-11-29_09.46,29,9,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera3/O_2015-11-29_09.46_C03_221.jpg,46,11,1,221,O,2015,0
04,2015-11-29_09.47,29,9,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera4/O_2015-11-29_09.47_C04_221.jpg,47,11,1,221,O,2015,0
01,2015-11-29_10.10,29,10,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_10.10_C01_221.jpg,10,11,1,221,O,2015,0
02,2015-11-29_10.14,29,10,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera2/O_2015-11-29_10.14_C02_221.jpg,14,11,1,221,O,2015,0
03,2015-11-29_10.16,29,10,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera3/O_2015-11-29_10.16_C03_221.jpg,16,11,1,221,O,2015,0
04,2015-11-29_10.17,29,10,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera4/O_2015-11-29_10.17_C04_221.jpg,17,11,1,221,O,2015,0
01,2015-11-29_10.40,29,10,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_10.40_C01_221.jpg,40,11,1,221,O,2015,0
02,2015-11-29_10.44,29,10,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera2/O_2015-11-29_10.44_C02_221.jpg,44,11,1,221,O,2015,0
03,2015-11-29_10.46,29,10,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera3/O_2015-11-29_10.46_C03_221.jpg,46,11,1,221,O,2015,0
04,2015-11-29_10.47,29,10,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera4/O_2015-11-29_10.47_C04_221.jpg,47,11,1,221,O,2015,0
01,2015-11-29_11.10,29,11,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_11.10_C01_221.jpg,10,11,1,221,O,2015,0
02,2015-11-29_11.14,29,11,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera2/O_2015-11-29_11.14_C02_221.jpg,14,11,1,221,O,2015,0
03,2015-11-29_11.16,29,11,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera3/O_2015-11-29_11.16_C03_221.jpg,16,11,1,221,O,2015,0
04,2015-11-29_11.17,29,11,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera4/O_2015-11-29_11.17_C04_221.jpg,17,11,1,221,O,2015,0
01,2015-11-29_11.40,29,11,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_11.40_C01_221.jpg,40,11,1,221,O,2015,0
02,2015-11-29_11.44,29,11,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera2/O_2015-11-29_11.44_C02_221.jpg,44,11,1,221,O,2015,0
03,2015-11-29_11.46,29,11,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera3/O_2015-11-29_11.46_C03_221.jpg,46,11,1,221,O,2015,0
04,2015-11-29_11.47,29,11,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera4/O_2015-11-29_11.47_C04_221.jpg,47,11,1,221,O,2015,0
01,2015-11-29_12.10,29,12,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_12.10_C01_221.jpg,10,11,1,221,O,2015,0
02,2015-11-29_12.14,29,12,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera2/O_2015-11-29_12.14_C02_221.jpg,14,11,1,221,O,2015,0
03,2015-11-29_12.16,29,12,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera3/O_2015-11-29_12.16_C03_221.jpg,16,11,1,221,O,2015,0
04,2015-11-29_12.17,29,12,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera4/O_2015-11-29_12.17_C04_221.jpg,17,11,1,221,O,2015,0
01,2015-11-29_12.40,29,12,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_12.40_C01_221.jpg,40,11,1,221,O,2015,0
02,2015-11-29_12.44,29,12,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera2/O_2015-11-29_12.44_C02_221.jpg,44,11,1,221,O,2015,0
03,2015-11-29_12.46,29,12,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera3/O_2015-11-29_12.46_C03_221.jpg,46,11,1,221,O,2015,0
04,2015-11-29_12.47,29,12,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera4/O_2015-11-29_12.47_C04_221.jpg,47,11,1,221,O,2015,0
01,2015-11-29_13.10,29,13,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_13.10_C01_221.jpg,10,11,1,221,O,2015,0
02,2015-11-29_13.14,29,13,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera2/O_2015-11-29_13.14_C02_221.jpg,14,11,1,221,O,2015,0
03,2015-11-29_13.16,29,13,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera3/O_2015-11-29_13.16_C03_221.jpg,16,11,1,221,O,2015,0
04,2015-11-29_13.17,29,13,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera4/O_2015-11-29_13.17_C04_221.jpg,17,11,1,221,O,2015,0
01,2015-11-29_13.40,29,13,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_13.40_C01_221.jpg,40,11,1,221,O,2015,0
02,2015-11-29_13.44,29,13,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera2/O_2015-11-29_13.44_C02_221.jpg,44,11,1,221,O,2015,0
03,2015-11-29_13.46,29,13,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera3/O_2015-11-29_13.46_C03_221.jpg,46,11,1,221,O,2015,0
04,2015-11-29_13.47,29,13,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera4/O_2015-11-29_13.47_C04_221.jpg,47,11,1,221,O,2015,0
01,2015-11-29_14.10,29,14,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_14.10_C01_221.jpg,10,11,1,221,O,2015,0
02,2015-11-29_14.14,29,14,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera2/O_2015-11-29_14.14_C02_221.jpg,14,11,1,221,O,2015,0
03,2015-11-29_14.16,29,14,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera3/O_2015-11-29_14.16_C03_221.jpg,16,11,1,221,O,2015,0
04,2015-11-29_14.17,29,14,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera4/O_2015-11-29_14.17_C04_221.jpg,17,11,1,221,O,2015,0
01,2015-11-29_14.40,29,14,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_14.40_C01_221.jpg,40,11,1,221,O,2015,0
02,2015-11-29_14.44,29,14,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera2/O_2015-11-29_14.44_C02_221.jpg,44,11,1,221,O,2015,0
03,2015-11-29_14.46,29,14,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera3/O_2015-11-29_14.46_C03_221.jpg,46,11,1,221,O,2015,0
04,2015-11-29_14.47,29,14,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera4/O_2015-11-29_14.47_C04_221.jpg,47,11,1,221,O,2015,0
01,2015-11-29_15.10,29,15,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_15.10_C01_221.jpg,10,11,1,221,O,2015,0
02,2015-11-29_15.14,29,15,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera2/O_2015-11-29_15.14_C02_221.jpg,14,11,1,221,O,2015,0
03,2015-11-29_15.16,29,15,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera3/O_2015-11-29_15.16_C03_221.jpg,16,11,1,221,O,2015,0
04,2015-11-29_15.17,29,15,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera4/O_2015-11-29_15.17_C04_221.jpg,17,11,1,221,O,2015,0
01,2015-11-29_15.40,29,15,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_15.40_C01_221.jpg,40,11,1,221,O,2015,0
02,2015-11-29_15.44,29,15,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera2/O_2015-11-29_15.44_C02_221.jpg,44,11,1,221,O,2015,0
03,2015-11-29_15.46,29,15,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera3/O_2015-11-29_15.46_C03_221.jpg,46,11,1,221,O,2015,0
04,2015-11-29_15.47,29,15,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera4/O_2015-11-29_15.47_C04_221.jpg,47,11,1,221,O,2015,0
01,2015-11-29_16.10,29,16,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_16.10_C01_221.jpg,10,11,1,221,O,2015,0
02,2015-11-29_16.14,29,16,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera2/O_2015-11-29_16.14_C02_221.jpg,14,11,1,221,O,2015,0
03,2015-11-29_16.16,29,16,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera3/O_2015-11-29_16.16_C03_221.jpg,16,11,1,221,O,2015,0
04,2015-11-29_16.17,29,16,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera4/O_2015-11-29_16.17_C04_221.jpg,17,11,1,221,O,2015,0
01,2015-11-29_16.40,29,16,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_16.40_C01_221.jpg,40,11,1,221,O,2015,0
02,2015-11-29_16.44,29,16,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera2/O_2015-11-29_16.44_C02_221.jpg,44,11,1,221,O,2015,0
03,2015-11-29_16.46,29,16,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera3/O_2015-11-29_16.46_C03_221.jpg,46,11,1,221,O,2015,0
04,2015-11-29_16.47,29,16,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera4/O_2015-11-29_16.47_C04_221.jpg,47,11,1,221,O,2015,0
03,2015-11-29_07.16,29,7,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera3/O_2015-11-29_07.16_C03_222.jpg,16,11,0,222,O,2015,
04,2015-11-29_07.17,29,7,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera4/O_2015-11-29_07.17_C04_222.jpg,17,11,0,222,O,2015,
01,2015-11-29_07.40,29,7,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_07.40_C01_222.jpg,40,11,0,222,O,2015,
03,2015-11-29_07.46,29,7,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera3/O_2015-11-29_07.46_C03_222.jpg,46,11,0,222,O,2015,
04,2015-11-29_07.47,29,7,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera4/O_2015-11-29_07.47_C04_222.jpg,47,11,0,222,O,2015,
01,2015-11-29_08.10,29,8,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_08.10_C01_222.jpg,10,11,0,222,O,2015,
03,2015-11-29_08.16,29,8,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera3/O_2015-11-29_08.16_C03_222.jpg,16,11,0,222,O,2015,
04,2015-11-29_08.17,29,8,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera4/O_2015-11-29_08.17_C04_222.jpg,17,11,0,222,O,2015,
01,2015-11-29_08.40,29,8,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera1/O_2015-11-29_08.40_C01_222.jpg,40,11,0,222,O,2015,
03,2015-11-29_08.46,29,8,CNR-EXT/PATCHES/OVERCAST/2015-11-29/camera3/O_2015-11-29_08.46_C03_222.jpg,46,11,0,222,O,2015,
